11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
11.4	0.46	2.00800130442	0
