0.262215137482	0.000883102416992	0.264451980591	601.338376051	572.180886551	1.98529100418	3.29788589478	
0.261857032776	0.000837802886963	0.26393198967	545.649411388	671.623910379	2.46663403511	3.71952295303	
0.269524097443	0.000669002532959	0.271420955658	550.248524126	588.594314252	1.86214208603	3.10883402824	
0.266906023026	0.00093412399292	0.269093036652	545.649411388	671.623910379	2.46650505066	3.72005915642	
0.269978046417	0.00114488601685	0.272430896759	527.81147291	691.455996564	2.0580701828	3.32119297981	
0.270394086838	0.00108885765076	0.272688865662	607.642842533	677.853166108	2.65252709389	3.90951895714	
0.267019987106	0.00135111808777	0.269613981247	613.484940229	612.110371982	2.08927702904	3.34956097603	
0.271218061447	0.00057315826416	0.273063898087	550.248524126	588.594314252	1.86417078972	3.12558317184	
0.271099090576	0.0014271736145	0.273749113083	568.415938837	688.487471994	3.03092193604	4.30764007568	
0.270727872849	0.000653028488159	0.272622108459	594.375950639	648.660556132	1.66328907013	2.91663312912	
0.273369073868	0.000746011734009	0.275379896164	617.452341198	632.843425991	2.74264883995	4.00179409981	
0.274463176727	0.000919103622437	0.276688814163	546.457001842	645.57476092	1.73298692703	2.99075698853	
0.271278142929	0.000890016555786	0.273427009583	550.554299914	657.900037877	1.86014103889	3.11099004745	
0.268926143646	0.000630855560303	0.270869970322	594.375950639	644.893640964	1.6090669632	2.87365698814	
0.274916887283	0.000936031341553	0.277114152908	600.504256415	647.761006689	2.41155695915	3.68510007858	
0.268325090408	0.00177216529846	0.271368026733	517.316280272	666.028222185	2.3173558712	3.58073377609	
0.270012140274	0.00146412849426	0.272718906403	597.964952757	637.680428273	2.04830598831	3.32745504379	
0.269248008728	0.000653028488159	0.271125078201	550.248524126	588.594314252	1.91969895363	3.4021730423	
0.298628091812	0.000705003738403	0.300625085831	550.554299914	615.50591798	2.49665594101	3.90929102898	
0.268916130066	0.00068187713623	0.270881891251	550.248524126	588.594314252	2.5387430191	4.00080108643	
