0.274296998978	0.00335311889648	0.278940916061	171.143766065	191.685899521	164.623563722	151.464790395	1.3359670639	3.26361489296	
0.27480006218	0.00806093215942	0.28409910202	195.491157415	129.016670704	136.846094403	171.58842791	1.39250516891	3.37032198906	
0.271488904953	0.00236988067627	0.275199890137	0	195.832001467	183.352727113	167.062434892	1.26005887985	3.21811699867	
0.275323867798	0.00196099281311	0.278715133667	185.212275519	133.801352121	161.172046427	144.246719806	1.00352311134	2.9666030407	
0.273421049118	0.00437498092651	0.279057979584	171.317547798	189.738103275	140.597558622	172.163594024	1.01385998726	2.99048018456	
0.277812004089	0.00733494758606	0.286449193954	163.099636162	194.775192719	164.081467857	144.999972449	1.11865592003	3.09203505516	
0.276388883591	0.00288701057434	0.280605077744	150.634107662	172.25150723	140.597558622	162.289062233	0.706842184067	2.67704987526	
0.274407148361	0.00261878967285	0.278352022171	186.336040463	160.874852887	161.172046427	145.10539983	1.13317108154	3.10347604752	
0.276343822479	0.00422787666321	0.281872034073	153.79819444	126.833094264	182.739047245	168.617005577	0.901551008224	2.86893987656	
0.289836168289	0.00310301780701	0.29429101944	196.447323012	180.780839377	136.846094403	147.224105481	0.650835037231	2.66021490097	
0.283093929291	0.00275707244873	0.287111997604	175.171044693	180.780839377	164.623563722	151.428299871	0.800133943558	2.7887969017	
0.278540849686	0.00245881080627	0.282325983047	185.466618759	171.398118926	165.971936651	154.087917584	0.927795886993	2.9179391861	
0.279596090317	0.00289797782898	0.283740997314	151.738589201	231.93655661	163.065242177	147.754207692	1.19144105911	3.18899083138	
0.27516412735	0.00367307662964	0.280111074448	258.871445744	172.25150723	142.975554743	167.664158361	1.35549497604	3.34460091591	
0.274417877197	0.00379514694214	0.27947306633	191.469291273	121.800739741	181.844834324	167.673712075	1.07588815689	3.22130680084	
0.298626899719	0.0034499168396	0.303462028503	128.537512806	112.309338536	161.172046427	162.289062233	0.855262994766	2.88233995438	
0.284630060196	0.00287103652954	0.288866996765	147.594982516	171.398118926	164.081467857	159.968915935	0.99816608429	3.0042321682	
0.292969226837	0.00288987159729	0.297155857086	151.738589201	173.77399771	158.38229937	152.455754478	1.03623890877	3.04705810547	
0.281056880951	0.00360107421875	0.285898923874	171.698641501	138.393437116	161.172046427	158.50653716	1.13089108467	3.11117696762	
0.278484106064	0.00556397438049	0.285405158997	174.025081756	133.801352121	181.013734938	148.838113928	1.18680596352	3.17857503891	
