0.299336910248	0.000741958618164	0.301367044449	565.013614263	509.954759778	4.24625110626	
0.272083044052	0.000650882720947	0.274117946625	496.632037092	521.397984224	4.26877188683	
0.282876968384	0.000791788101196	0.284931898117	510.207409081	484.197917803	3.9284889698	
0.279039144516	0.00075101852417	0.281100034714	502.409894445	555.14410869	5.17834997177	
0.281363010406	0.00145792961121	0.284147977829	486.26836249	557.887641173	4.22871208191	
0.296446084976	0.00105404853821	0.298874855042	483.825767245	569.414164383	4.74625897408	
0.284091949463	0.00090479850769	0.286260128021	475.035120008	570.480253312	4.38621807098	
0.283618211746	0.000823974609375	0.285799026489	510.207409081	484.197917803	4.08470106125	
0.286204099655	0.00144982337952	0.288937091827	616.292220423	502.705558614	4.20197987556	
0.289196014404	0.00103688240051	0.291663885117	502.686048102	546.446919309	3.37152290344	
0.283653020859	0.00106906890869	0.286020994186	565.584667723	523.682814457	4.92966294289	
0.294462919235	0.0010838508606	0.296839952469	487.428828616	544.722736293	3.53506493568	
0.319756031036	0.00104594230652	0.322224140167	502.686048102	553.605641596	3.53533911705	
0.286417007446	0.00105881690979	0.288764953613	510.782085578	544.375115967	3.3083319664	
0.282670021057	0.00114297866821	0.285181999207	486.833497703	580.229173509	4.91430592537	
0.284568071365	0.00134205818176	0.287258148193	492.081752633	569.45073422	4.38583898544	
0.300424098969	0.000793933868408	0.302598953247	559.155802196	516.655719898	4.06221294403	
0.290220975876	0.000704050064087	0.292198896408	530.663357948	484.197917803	5.17238616943	
0.311944961548	0.000996112823486	0.314225912094	502.686048102	544.375115967	3.37789583206	
0.340560913086	0.000906944274902	0.342898130417	510.207409081	484.197917803	4.37866592407	
