2.0000	2.1908	1
3.0375	3.0807	1
4.0750	3.9860	1
5.1125	4.8992	1
6.1500	5.8151	1
7.1875	6.7309	1
8.2250	7.6451	1
9.2625	8.5578	1
10.3000	9.4696	1
11.3375	10.3818	1
12.3750	11.2956	1
13.4125	12.2119	1
14.4500	13.1308	1
14.4186	14.6200	2
14.3975	16.0900	2
14.3828	17.5600	2
14.3949	19.0300	2
14.4161	20.5000	2
14.4183	21.9700	2
14.3900	23.4400	2
14.3642	24.9100	2
14.4453	26.3800	2
14.8370	27.8500	2
16.0750	27.8000	3
17.2000	27.8000	3
17.6142	28.9500	4
17.6437	30.0500	4
17.6265	31.1500	4
16.1643	31.6003	5
14.6786	31.6133	5
13.1929	31.5838	5
11.7071	31.6005	5
10.2214	31.6122	5
8.7357	31.5872	5
7.2500	31.6731	5
6.8283	32.7167	6
6.8039	33.7333	6
7.0186	34.7500	6
8.3667	34.8558	7
9.7833	34.8607	7
11.2000	35.5544	7
10.6391	36.5167	8
10.6022	37.5333	8
10.8359	38.5500	8
12.2000	38.6557	9
13.6000	38.6625	9
15.0000	39.3554	9
14.4315	40.3167	10
14.4024	41.3333	10
14.6139	42.3500	10
15.9350	42.4438	11
17.3200	42.4579	11
18.7050	42.4548	11
20.0900	42.4473	11
21.4750	42.4437	11
22.8600	42.4470	11
24.2450	42.4548	11
25.6300	42.4585	11
27.0150	42.4430	11
28.4000	42.3860	11
28.5031	41.2333	12
28.4069	40.2167	12
27.8731	39.2000	12
26.5250	39.2315	13
25.2000	38.7494	13
23.7357	39.2396	14
22.2714	39.2658	14
20.8071	39.2351	14
19.3429	39.2477	14
17.8786	39.2628	14
16.4143	39.2406	14
25.2422	37.6333	15
25.2051	36.5167	15
24.7217	35.4000	15
23.6000	35.4449	16
22.5000	35.3920	16
21.4000	34.9182	16
19.9357	35.4396	17
18.4714	35.4658	17
17.0071	35.4351	17
15.5429	35.4477	17
14.0786	35.4628	17
12.6143	35.4406	17
21.4439	33.8167	18
21.3991	32.6833	18
20.9136	31.5500	18
19.8167	31.5911	19
18.7333	31.5707	19
21.4360	30.1688	20
21.4634	28.7375	20
21.4331	27.3063	20
21.4511	25.8750	20
21.4670	24.4438	20
21.4335	23.0125	20
21.4666	21.5813	20
22.0063	20.1500	20
23.1000	20.2091	21
24.2000	20.2765	21
25.3000	20.7767	21
25.2551	21.9000	22
25.3080	23.0000	22
25.7818	24.1000	22
25.2650	25.5188	23
25.2364	26.9375	23
25.2669	28.3563	23
25.2492	29.7750	23
25.2327	31.1938	23
25.2657	32.6125	23
25.2384	34.0312	23
26.8667	24.0578	24
27.9833	24.0949	24
29.1000	24.5783	24
29.0509	25.7000	25
29.1300	26.8000	25
30.5273	27.1773	26
31.9045	27.2816	26
33.2818	27.2846	26
34.6591	27.2506	26
