0.5200	0.3845	1
1.4733	0.7119	1
2.4267	1.0760	1
3.3800	1.6097	1
3.0937	2.9067	2
3.0909	4.1933	2
3.3883	5.4800	2
4.5200	6.1296	3
4.0086	7.2000	4
3.9831	8.2600	4
4.6968	9.3200	4
5.6867	9.7892	5
6.7333	9.6470	5
7.7800	9.3730	5
7.9538	10.3533	6
8.0675	11.3667	6
8.7159	12.3800	6
9.8667	12.9801	7
11.0333	12.9619	7
12.2000	12.2314	7
12.8102	11.1267	8
12.7855	9.9533	8
12.0508	8.7800	8
10.8133	8.1566	9
9.5267	8.2720	9
8.2400	8.7531	9
7.9930	7.6500	11
7.7933	6.5200	11
6.8700	6.0982	12
5.9600	5.5688	12
5.2300	5.8159	13
6.1716	4.1400	14
6.5921	2.7200	14
7.9800	2.8766	15
9.3600	2.8799	15
10.7400	3.1694	15
10.9328	4.5200	16
10.6760	5.9000	16
9.7400	6.1525	17
8.7600	6.1445	17
6.0853	1.6000	18
4.7300	1.3657	19
